goodreads_book_id,best_book_id,work_id,books_count,isbn,original_publication_year,original_title,language_code,average_rating,work_ratings_count,work_text_reviews_count,image_url
2493973,2493973,2501288,22,375955712,2008.0,The Diamond of Darkhold,eng,3.79,20330,1586,https://images.gr-assets.com/books/1320636372m/2493973.jpg
9439989,9439989,14324610,22,758266928,2011.0,Touch of Frost,en-US,3.96,25742,1905,https://images.gr-assets.com/books/1301505419m/9439989.jpg
2820533,2820533,2846471,12,1423111443,2008.0,"Deadly Little Secret (Touch, #1)",eng,3.86,21162,1622,https://images.gr-assets.com/books/1325558484m/2820533.jpg
71864,71864,79752,58,439829119,1994.0,The Dead of the Night,eng,4.13,17279,607,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8677937,8677937,6966233,18,312599064,2011.0,Invincible (Chronicles of Nick #2),en-US,4.27,21653,1096,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13069935,13069935,18236079,13,316194689,2012.0,Ask the Passengers,en-US,3.88,18978,2325,https://images.gr-assets.com/books/1371850438m/13069935.jpg
227658,227658,888455,23,439632501,1995.0,Running Out of Time,eng,3.98,20326,1291,https://images.gr-assets.com/books/1408913584m/227658.jpg
18166936,18166936,21445699,37,763665665,2014.0,The Strange and Beautiful Sorrows of Ava Lavender,eng,4.12,21560,4798,https://images.gr-assets.com/books/1397110326m/18166936.jpg
353342,353342,1374812,33,786816589,2002.0,Crispin: The Cross of Lead,eng,3.59,19115,1738,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4499214,4499214,4548192,36,340893613,2000.0,Sapphique,eng,3.7,19648,1786,https://images.gr-assets.com/books/1327885488m/4499214.jpg
20801166,20801166,40145315,22,1250061776,2014.0,A Little Something Different,eng,3.65,16719,3118,https://images.gr-assets.com/books/1396394307m/20801166.jpg
12663646,12663646,17778132,13,62124366,2011.0,Hana,eng,3.63,21357,1886,https://images.gr-assets.com/books/1324106918m/12663646.jpg
483445,483445,471792,42,042519891X,2001.0,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",eng,3.96,15145,267,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6407514,6407514,6158856,12,1599901676,2009.0,Forest Born,en-US,4.01,21243,2049,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
381489,381489,2764,25,1416918736,2006.0,Private,eng,3.81,17054,978,https://images.gr-assets.com/books/1331126301m/381489.jpg
2157243,2157243,909084,48,61240885,2008.0,Playing with Fire,en-US,4.31,18533,1013,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12753231,12753231,17894351,30,312569033,2012.0,Monument 14,eng,3.89,18739,2649,https://images.gr-assets.com/books/1337779838m/12753231.jpg
12988089,12988089,17498555,15,1442454148,2012.0,Rise of the Elgen,eng,4.29,16060,1473,https://images.gr-assets.com/books/1332381957m/12988089.jpg
24934065,24934065,44589645,33,698410424,2016.0,Rebel of the Sands,eng,3.96,23329,4449,https://images.gr-assets.com/books/1446829335m/24934065.jpg
12677913,12677913,16766265,31,1402798431,2012.0,Tiger's Destiny,eng,4.41,19385,2057,https://images.gr-assets.com/books/1340738756m/12677913.jpg
3334563,3334563,6874450,20,1905294964,1990.0,Inkheart,eng,4.17,15215,452,https://images.gr-assets.com/books/1346484626m/3334563.jpg
12291438,12291438,17268041,18,62128027,2013.0,The Madman’s Daughter,eng,3.69,19008,3298,https://images.gr-assets.com/books/1354155885m/12291438.jpg
15832932,15832932,21569082,20,803739095,2014.0,What I Thought Was True,eng,3.71,17545,1753,https://images.gr-assets.com/books/1479774148m/15832932.jpg
10429037,10429037,14785454,16,62081861,2011.0,Ruthless,en-US,3.93,17869,906,https://images.gr-assets.com/books/1314802629m/10429037.jpg
47878,47878,46861,21,043984665X,2007.0,"Charlie Bone and the Beast (The Children of the Red King, # 6)",en-US,3.93,16803,264,https://images.gr-assets.com/books/1290344896m/47878.jpg
6609864,6609864,6803831,22,61767603,2010.0,Sugar and Spice,en-US,3.53,15946,756,https://images.gr-assets.com/books/1258145375m/6609864.jpg
11309018,11309018,16236911,37,399256180,2011.0,The Lost Stories,eng,4.27,18664,842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10947600,10947600,13329559,14,1921794097,2011.0,Saving June,eng,3.97,16238,1489,https://images.gr-assets.com/books/1349156138m/10947600.jpg
87220,87220,963222,33,60540745,2002.0,Loser,eng,3.72,15678,1613,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6671,6671,3159194,71,037581423X,1977.0,The Wonderful Story Of Henry Sugar And Six More,eng,4.15,16370,840,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2020935,2020935,2799404,16,316014559,2008.0,Sweethearts,en-US,3.64,17151,1688,https://images.gr-assets.com/books/1336053590m/2020935.jpg
12614410,12614410,17632083,23,373210574,2012.0,The Lost Prince,eng,4.05,22483,2319,https://images.gr-assets.com/books/1335463790m/12614410.jpg
19452,19452,1300531,43,60724501,2005.0,Ready or Not,eng,3.4,22530,793,https://images.gr-assets.com/books/1327951939m/19452.jpg
298730,298730,2901348,13,689839103,2003.0,Among the Barons,en-US,4.08,18050,631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
207684,207684,2114772,39,60837640,2007.0,Jinx,en-US,3.72,23372,1332,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1048645,1048645,2454980,42,439636485,2003.0,Private Peaceful,eng,4.16,15168,1099,https://images.gr-assets.com/books/1328868065m/1048645.jpg
7863274,7863274,11018320,38,330425781,2010.0,Graffiti Moon,eng,3.9,16494,1840,https://images.gr-assets.com/books/1320129868m/7863274.jpg
7827221,7827221,10880922,17,61779849,2011.0,Desires of the Dead,en-US,4.07,21374,1588,https://images.gr-assets.com/books/1288223505m/7827221.jpg
13514612,13514612,19070336,24,1423176375,2013.0,All Our Yesterdays,eng,4.05,18234,3013,https://images.gr-assets.com/books/1370046261m/13514612.jpg
18667779,18667779,25626888,6,525425888,2014.0,Everything Leads to You,eng,3.89,18734,2191,https://images.gr-assets.com/books/1389744233m/18667779.jpg
363851,363851,2621692,22,316058297,2006.0,Jeremy Fink and the Meaning of Life,en-US,4.02,16317,1522,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4893390,4893390,4958838,41,7302142,2008.0,The Faceless Ones,eng,4.4,16785,712,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
675614,675614,661618,31,142409863,2001.0,Book of Shadows,eng,4.04,20597,1132,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10866233,10866233,15781430,20,545169178,2012.0,The List,eng,3.46,18700,2601,https://images.gr-assets.com/books/1439733432m/10866233.jpg
397466,397466,2317232,39,067172939X,1986.0,Dark Angel,eng,3.96,15364,179,https://images.gr-assets.com/books/1322289444m/397466.jpg
11595276,11595276,16537207,8,62020560,2012.0,The Miseducation of Cameron Post,en-US,3.99,17385,2101,https://images.gr-assets.com/books/1309190566m/11595276.jpg
2173611,2173611,2179265,32,61477958,2008.0,House of Many Ways,en-US,4.03,20317,1477,https://images.gr-assets.com/books/1293848674m/2173611.jpg
17533,17533,2080617,220,316030899,1876.0,Rose in Bloom,en-US,4.03,18265,430,https://images.gr-assets.com/books/1344269387m/17533.jpg
82436,82436,1149644,41,375836942,1992.0,Looking for Alibrandi,eng,3.85,17432,1244,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12813860,12813860,18066340,11,316084220,2012.0,A Midsummer's Nightmare,eng,3.83,18056,1325,https://images.gr-assets.com/books/1327469139m/12813860.jpg
9266810,9266810,14147661,21,61701246,2011.0,Ten Things We Did (and Probably Shouldn't Have) ,en-US,3.74,17430,1697,https://images.gr-assets.com/books/1293821561m/9266810.jpg
13042154,13042154,18206269,25,1442430001,2012.0,Rebel Heart,eng,3.89,17545,1965,https://images.gr-assets.com/books/1326311073m/13042154.jpg
2208744,2208744,2214520,9,1599901102,2008.0,"Dragon Flight (Dragon Slippers, #2)",en-US,4.18,16460,846,https://images.gr-assets.com/books/1441437868m/2208744.jpg
153782,153782,1112068,14,059039696X,2003.0,Shatterglass,eng,4.16,19233,242,https://images.gr-assets.com/books/1366303866m/153782.jpg
303454,303454,1879,13,689857950,2004.0,"Among the Brave (Shadow Children, #5)",en-US,4.14,16985,565,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18602341,18602341,26373227,16,62280708,2015.0,The Wicked Will Rise,eng,3.82,18487,2285,https://images.gr-assets.com/books/1423841142m/18602341.jpg
22192,22192,1588093,48,316912123,2003.0,All I Want Is Everything,eng,3.56,16076,422,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9917998,9917998,14360639,19,1442402350,2011.0,Dust & Decay,eng,4.29,14559,1362,https://images.gr-assets.com/books/1293823083m/9917998.jpg
90475,90475,1361086,54,60096187,2004.0,Teen Idol,en-US,3.53,21934,871,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
27883214,27883214,45697227,51,1250095255,2017.0,Caraval,eng,3.97,35821,8360,https://images.gr-assets.com/books/1465563623m/27883214.jpg
7531478,7531478,9776802,12,193481332X,2010.0,Scars,en-US,4.17,12976,1018,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2964700,2964700,2994229,13,375814701,2011.0,Mastiff,en-US,4.24,20774,1403,https://images.gr-assets.com/books/1302921347m/2964700.jpg
15801381,15801381,17064531,20,1416997962,2013.0,"Chasing the Prophecy (Beyonders, #3)",eng,4.35,13529,1039,https://images.gr-assets.com/books/1356328161m/15801381.jpg
20983362,20983362,40360384,40,1484715772,2016.0,Passenger,eng,3.84,24910,5065,https://images.gr-assets.com/books/1446749751m/20983362.jpg
7514925,7514925,9720811,15,62114611,2012.0,Tiger Lily,eng,3.98,19116,4012,https://images.gr-assets.com/books/1329681513m/7514925.jpg
114982,114982,1128656,80,394895894,1985.0,The Ruby in the Smoke,en-US,3.75,19279,1129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11983940,11983940,15084403,11,802723462,2012.0,Scarlet,eng,3.95,20503,2574,https://images.gr-assets.com/books/1370147602m/11983940.jpg
12551077,12551077,17552643,11,1402271875,2012.0,Stealing Parker,en-US,3.88,16789,1216,https://images.gr-assets.com/books/1334451985m/12551077.jpg
6420846,6420846,6610047,23,374324913,2009.0,Lockdown,en-US,4.1,15565,1995,https://images.gr-assets.com/books/1409279086m/6420846.jpg
439363,439363,428191,14,1421513439,2001.0,ラブ★コン 1,eng,4.22,13994,215,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11699349,11699349,16646457,10,039925644X,2012.0,The Lions of Little Rock,eng,4.22,13692,1632,https://images.gr-assets.com/books/1442034711m/11699349.jpg
3665811,3665811,3709042,13,61671355,2009.0,The Secret Circle: The Captive Part II and The Power,eng,4.11,17148,553,https://images.gr-assets.com/books/1341592078m/3665811.jpg
24408,24408,2846541,32,395137195,1961.0,The Bronze Bow,en-US,3.93,16325,1465,https://images.gr-assets.com/books/1369712582m/24408.jpg
9064899,9064899,13942966,19,61985880,2012.0,Endlessly,eng,3.99,19490,1528,https://images.gr-assets.com/books/1320349604m/9064899.jpg
13580928,13580928,19165894,14,1423166000,2013.0,Perfect Scoundrels,en-GB,4.28,20912,1711,https://images.gr-assets.com/books/1340716595m/13580928.jpg
18599754,18599754,26365948,22,62271121,2014.0,Amy & Matthew,eng,3.7,13778,1905,https://images.gr-assets.com/books/1392738015m/18599754.jpg
12846479,12846479,13490521,37,61668125,2012.0,Destined,en-US,4.19,19571,1631,https://images.gr-assets.com/books/1321454773m/12846479.jpg
397456,397456,550582,41,671670689,1990.0,Dawn ,eng,3.87,14091,255,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7825557,7825557,10874302,28,525423346,2010.0,A Tale Dark and Grimm,en-US,4.04,17643,2875,https://images.gr-assets.com/books/1345696603m/7825557.jpg
395875,395875,385372,59,61059927,1991.0,Dark Reunion,eng,3.54,20148,669,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22021611,22021611,41338754,10,698184890,2014.0,Just One Night,eng,4.12,17406,2018,https://images.gr-assets.com/books/1398780998m/22021611.jpg
17567,17567,1194469,213,1576469115,1909.0,A Girl of the Limberlost,eng,4.14,15705,1242,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1301153,1301153,1290335,53,60724617,2007.0,Princess Mia,en-US,3.82,19575,616,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
24093,24093,1006377,20,590396439,2001.0,Street Magic,eng,4.12,19900,272,https://images.gr-assets.com/books/1328861813m/24093.jpg
8573642,8573642,13442466,14,62060759,2012.0,Incarnate,en-US,3.73,20030,2530,https://images.gr-assets.com/books/1358271343m/8573642.jpg
23341894,23341894,26212678,17,1484705270,2015.0,Every Last Word,eng,4.2,20437,3021,https://images.gr-assets.com/books/1431016937m/23341894.jpg
2049993,2049993,2054929,30,141383356,2007.0,Airman,eng,4.14,16323,1347,https://images.gr-assets.com/books/1327967233m/2049993.jpg
2998814,2998814,3029303,22,1416978933,2009.0,The Hollow,eng,3.75,18415,1542,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
77368,77368,2984336,24,441008658,2000.0,Spindle's End,eng,3.79,19652,1204,https://images.gr-assets.com/books/1308815054m/77368.jpg
522471,522471,510354,30,142404241,2000.0,Hope Was Here,eng,4.0,15670,1340,https://images.gr-assets.com/books/1309211597m/522471.jpg
6609758,6609758,6313339,48,545142997,2008.0,Numbers,eng,3.46,19913,2386,https://images.gr-assets.com/books/1386036562m/6609758.jpg
153792,153792,864541,16,590396560,2002.0,Cold Fire,eng,4.05,18340,230,https://images.gr-assets.com/books/1328861813m/153792.jpg
20878809,20878809,40218701,21,553499084,2014.0,The Julian chapter,eng,4.31,15000,1808,https://images.gr-assets.com/books/1399502333m/20878809.jpg
9266793,9266793,14147644,26,61869724,2011.0,Never Have I Ever ,eng,4.03,16442,1073,https://images.gr-assets.com/books/1289526446m/9266793.jpg
287380,287380,278812,13,1931514798,1996.0,彼氏彼女の事情 #1,en-US,3.96,13009,134,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
24271,24271,960,74,440229081,1998.0,Skellig,eng,3.77,16437,1785,https://images.gr-assets.com/books/1320460285m/24271.jpg
828015,828015,1798108,64,888994168,2000.0,The Breadwinner,eng,3.93,13872,1497,https://images.gr-assets.com/books/1388330682m/828015.jpg
28686840,28686840,48860979,32,385755929,2016.0,Holding Up the Universe,eng,3.93,23681,4068,https://images.gr-assets.com/books/1463377718m/28686840.jpg
112693,112693,3190836,39,7191480,2005.0,... Then He Ate My Boy Entracers,eng,4.09,16507,380,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7476122,7476122,6847345,25,373210051,2010.0,My Soul to Keep,eng,4.09,17854,928,https://images.gr-assets.com/books/1268059270m/7476122.jpg
162086,162086,156439,15,1416521836,2007.0,Such a Pretty Girl,eng,3.89,13787,1100,https://images.gr-assets.com/books/1336185676m/162086.jpg
6647312,6647312,6841835,65,1416985794,2000.0,Intet,eng,3.76,14823,2333,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
14358,14358,1234050,22,440910811,1980.0,"A Ring of Endless Light (Austin Family, #4)",eng,4.14,16756,643,https://images.gr-assets.com/books/1279354664m/14358.jpg
10757806,10757806,14982110,21,316036064,2011.0,How to Save a Life,en-US,3.89,14335,1772,https://images.gr-assets.com/books/1337211222m/10757806.jpg
161656,161656,903484,38,763628115,2003.0,The Tail of Emily Windsnap,eng,3.89,17523,1590,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13003565,13003565,16102896,30,399256202,2012.0,The Invaders,eng,4.4,14222,494,https://images.gr-assets.com/books/1327983041m/13003565.jpg
11831,11831,1968913,40,689863624,1982.0,"Dicey's Song (Tillerman Family, #2)",eng,3.94,15683,607,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23221,23221,2610019,41,60880120,2006.0,How to Be Popular,eng,3.54,19634,925,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12157365,12157365,17128227,12,62103733,2012.0,Unraveling,en-US,3.84,17460,1908,https://images.gr-assets.com/books/1337474732m/12157365.jpg
37187,37187,843214,44,763618985,2001.0,The Tiger Rising,eng,3.78,15625,1919,https://images.gr-assets.com/books/1479692331m/37187.jpg
119838,119838,2373129,20,689806981,1994.0,Tears of a Tiger,eng,4.16,11781,1993,https://images.gr-assets.com/books/1348102787m/119838.jpg
176326,176326,654751,20,810949148,2006.0,The Problem Child,en-US,4.27,16131,576,https://images.gr-assets.com/books/1349015533m/176326.jpg
7879278,7879278,11075036,10,1434764338,2011.0,Waterfall,en-US,4.04,17028,1887,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9349915,9349915,14233294,34,316176044,2011.0,Red Riding Hood,en-US,3.51,16482,1962,https://images.gr-assets.com/books/1344267754m/9349915.jpg
289601,289601,2596896,24,061858532X,2005.0,A Certain Slant of Light,en-US,3.83,17513,1819,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6239873,6239873,6422638,30,61626317,2009.0,Splendor,en-US,3.84,17569,1486,https://images.gr-assets.com/books/1295983771m/6239873.jpg
3064985,3064985,3095990,30,1554682746,2009.0,Wondrous Strange,eng,3.69,19591,1446,https://images.gr-assets.com/books/1327879404m/3064985.jpg
112879,112879,2169264,17,081091610X,2007.0,Once Upon a Crime,eng,4.26,15723,477,https://images.gr-assets.com/books/1349015477m/112879.jpg
23299512,23299512,42855493,22,62380877,2016.0,This Savage Song,eng,4.14,22459,5057,https://images.gr-assets.com/books/1445529989m/23299512.jpg
8456124,8456124,13320256,30,62003941,2011.0,Bloodlust,en-US,4.05,12124,318,https://images.gr-assets.com/books/1287687704m/8456124.jpg
17838528,17838528,24961929,18,1481404547,2016.0,The Unexpected Everything,eng,4.07,20475,4074,https://images.gr-assets.com/books/1443203227m/17838528.jpg
6654104,6654104,6848739,11,1423121716,2010.0,Percy Jackson: The Ultimate Guide,en-US,4.12,14625,440,https://images.gr-assets.com/books/1360574678m/6654104.jpg
721003,721003,3348719,18,152024174,2007.0,Peak,en-US,3.98,14027,2024,https://images.gr-assets.com/books/1328876929m/721003.jpg
33906,33906,2420507,19,316014532,2007.0,Story of a Girl,en-US,3.67,15064,1608,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
68496,68496,2959401,44,345495160,2007.0,Un Lun Dun,eng,3.81,15493,1672,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17332564,17332564,24037773,31,006221635X,2013.0,How to Love,eng,3.73,13848,1936,https://images.gr-assets.com/books/1366904609m/17332564.jpg
8720917,8720917,13593837,40,385613504,2010.0,You Against Me,eng,3.7,16478,1397,https://images.gr-assets.com/books/1311064228m/8720917.jpg
153783,153783,1060295,17,439441722,2005.0,The Will of the Empress,eng,4.15,17589,455,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
71870,71870,69587,42,043985802X,1996.0,"Darkness, Be My Friend",en-US,4.11,13894,330,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3700085,3700085,3743599,35,545054745,2008.0,Marcelo in the Real World,eng,3.95,15701,2487,https://images.gr-assets.com/books/1328838330m/3700085.jpg
623976,623976,2591148,34,439925509,2007.0,Alcatraz Versus the Evil Librarians,eng,3.87,15374,2393,https://images.gr-assets.com/books/1332516621m/623976.jpg
12926132,12926132,18081677,18,1599908735,2012.0,Palace of Stone,eng,3.95,16889,2173,https://images.gr-assets.com/books/1345726316m/12926132.jpg
52872,52872,1094776,20,802170374,2007.0,Flight: A Novel,en-US,3.89,12429,1894,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17262236,17262236,23859036,28,1423183096,2013.0,Rose Under Fire,eng,4.13,15064,2573,https://images.gr-assets.com/books/1368219053m/17262236.jpg
47944,47944,46927,14,142500593,2001.0,Empress of the World,en-US,3.73,11263,431,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13623777,13623777,19213015,14,006174266X,2012.0,Ungifted,eng,4.0,12727,1703,https://images.gr-assets.com/books/1340757270m/13623777.jpg
7831742,7831742,10897116,29,1606840584,2010.0,The Lost Saint,eng,4.04,15712,1006,https://images.gr-assets.com/books/1327883674m/7831742.jpg
10799881,10799881,15712619,23,545415071,2012.0,Underworld,eng,3.89,19639,1391,https://images.gr-assets.com/books/1319987494m/10799881.jpg
15793231,15793231,18670766,25,1250021529,2013.0,If You Find Me,eng,4.06,15455,2662,https://images.gr-assets.com/books/1369597694m/15793231.jpg
11133791,11133791,16057047,9,1416983309,2012.0,Tilt,eng,4.2,12729,986,https://images.gr-assets.com/books/1346263814m/11133791.jpg
12924253,12924253,18079694,21,62048546,2012.0,Once,en-US,3.9,16382,1161,https://images.gr-assets.com/books/1321127130m/12924253.jpg
11864728,11864728,16821668,20,61797081,2013.0,The Rising,eng,4.13,18781,1493,https://images.gr-assets.com/books/1340062496m/11864728.jpg
18392,9783478,1177518,44,441010288,1996.0,The Lost Years of Merlin,eng,3.97,14928,629,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6080889,6080889,2830002,31,778325644,2009.0,Storm Glass,eng,3.95,20205,1444,https://images.gr-assets.com/books/1327899480m/6080889.jpg
103815,103815,1685711,11,689857977,2005.0,"Among the Enemy (Shadow Children, #6)",en-US,4.16,15316,516,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22749539,22749539,42294915,21,439874025,2015.0,Echo,eng,4.36,15642,3526,https://images.gr-assets.com/books/1460587774m/22749539.jpg
592089,592089,578830,11,439395623,2004.0,The Bar Code Tattoo (Point Thriller),eng,3.55,14770,1284,https://images.gr-assets.com/books/1443904058m/592089.jpg
7124101,7124101,11014959,21,1442408626,2010.0,"The Fallen and Leviathan (The Fallen, #1-2)",eng,3.74,14076,867,https://images.gr-assets.com/books/1282266008m/7124101.jpg
148769,148769,143581,16,689849230,2003.0,The First Part Last,eng,3.96,13062,1481,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13597723,13597723,19187762,19,1423168232,2013.0,The Naturals,eng,4.16,18010,2671,https://images.gr-assets.com/books/1374862751m/13597723.jpg
2073686,2073686,2078934,15,081099478X,2008.0,Tales From the Hood,en-US,4.29,15534,415,https://images.gr-assets.com/books/1397791708m/2073686.jpg
11387392,11387392,10965894,25,803737203,2012.0,The Catastrophic History of You and Me,en-US,4.04,14184,1965,https://images.gr-assets.com/books/1327879884m/11387392.jpg
7906105,7906105,11169441,19,805090053,2010.0,"Girl, Stolen",eng,3.99,13945,2006,https://images.gr-assets.com/books/1316730155m/7906105.jpg
1211904,1211904,1200294,6,1590388003,2007.0,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",eng,3.97,11530,334,https://images.gr-assets.com/books/1414559844m/1211904.jpg
8046680,8046680,12689293,10,1935618040,2011.0,The girl who was on fire,en-US,4.28,10659,514,https://images.gr-assets.com/books/1327889490m/8046680.jpg
773514,773514,340031,105,553262149,1925.0,Emily Climbs,eng,4.14,17033,420,https://images.gr-assets.com/books/1403189071m/773514.jpg
301023,301023,292090,10,810987880,2004.0,"ttyl (Internet Girls, #1)",en-US,3.46,14790,1824,https://images.gr-assets.com/books/1350771009m/301023.jpg
828483,828483,4413351,23,340894334,2005.0,The Killing (Cherub #4),eng,4.12,12355,306,https://images.gr-assets.com/books/1409557087m/828483.jpg
24767,24767,944240,31,60519568,2005.0,"Touching Darkness (Midnighters, #2)",en-US,3.89,17422,784,https://images.gr-assets.com/books/1315537376m/24767.jpg
287861,287861,3981652,51,60082097,2001.0,Mortal Engines,eng,3.98,14520,1127,https://images.gr-assets.com/books/1352173057m/287861.jpg
295169,295169,2919537,54,786814179,2000.0,The Wind Singer,eng,3.84,14508,472,https://images.gr-assets.com/books/1293635554m/295169.jpg
15818333,15818333,18334314,24,62209841,2012.0,The Death of Bees,eng,3.81,13043,2129,https://images.gr-assets.com/books/1358353202m/15818333.jpg
9526658,9526658,14412693,18,451236718,2012.0,Black Dawn,eng,4.26,16717,994,https://images.gr-assets.com/books/1318112062m/9526658.jpg
751635,751635,189657,22,786813075,1998.0,The Skin I'm In,eng,4.13,10873,1397,https://images.gr-assets.com/books/1305064345m/751635.jpg
11714997,11714997,16662891,9,1463756976,2011.0,The Underworld,eng,4.12,13910,477,https://images.gr-assets.com/books/1417703488m/11714997.jpg
563458,563458,550593,38,671729403,1984.0,"Fallen Hearts (Casteel, #3)",eng,3.89,12873,112,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
266765,266765,1181396,48,552551317,1997.0,Girls in Love,eng,3.53,12440,221,https://images.gr-assets.com/books/1438919442m/266765.jpg
10429025,10429025,7790670,9,61990655,2011.0,A Beautiful Dark ,en-US,3.9,16909,1320,https://images.gr-assets.com/books/1327916579m/10429025.jpg
2235597,2235597,2348834,42,316002925,2007.0,The Dangerous Days of Daniel X,en-US,3.57,15221,1529,https://images.gr-assets.com/books/1266659390m/2235597.jpg
8369681,8369681,13225041,10,545240778,2011.0,Prom and Prejudice,eng,3.82,16771,1805,https://images.gr-assets.com/books/1281991654m/8369681.jpg
9893355,9893355,14785462,14,62081896,2012.0,"Stunning (Pretty Little Liars, #11)",en-US,3.95,14426,792,https://images.gr-assets.com/books/1320516289m/9893355.jpg
3276072,3276072,3312354,24,375834869,2009.0,Scat,en-US,3.94,14382,1844,https://images.gr-assets.com/books/1293763551m/3276072.jpg
32636,32636,997754,44,60596384,2004.0,"Days of Magic, Nights of War",en-US,4.2,12314,404,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
47701,47701,2661,50,61238961,2007.0,InterWorld,en-US,3.51,14903,1641,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23232,23232,1009041,10,375836578,2004.0,The Realm of Possibility,en-US,3.94,13768,1161,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7507908,7507908,6911742,42,1595143378,2010.0,The Replacement,en-US,3.56,17635,2647,https://images.gr-assets.com/books/1360176667m/7507908.jpg
